Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_402.jpg;15;1;0;2.785033;101.9871;186.2115;0.01054679;249.9743;1.121248
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_453.jpg;15;1;0;2.810332;101.9398;186.0503;0.01446826;252.0683;1.125336
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_503.jpg;15;1;0;2.847907;101.911;185.9408;0.01589144;253.4638;1.127078
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_553.jpg;15;1;0;2.872524;101.8724;185.7737;0.01031583;255.5656;1.128999
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_602.jpg;15;1;0;2.909551;101.8497;185.6602;0.01676505;256.9706;1.129819
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_653.jpg;15;1;0;2.934496;101.8205;185.4873;0.0158677;259.0872;1.1335
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_705.jpg;15;1;0;2.971082;101.7973;185.3114;0.009654386;261.2153;1.139583
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_755.jpg;15;1;0;2.995795;101.785;185.1924;0.0134855;262.6389;1.138814
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_804.jpg;15;1;0;3.032099;101.7721;185.0117;0.01755068;264.7855;1.139791
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_855.jpg;15;1;0;3.055844;101.7672;184.8899;0.009760911;266.2207;1.145484
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_910.jpg;15;1;0;3.091243;101.7652;184.7052;0.006787769;268.3813;1.148059
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_49_960.jpg;15;1;0;3.11603;101.7677;184.5808;0.01437486;269.8265;1.147064
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_007.jpg;15;1;0;3.151539;101.7771;184.3927;0.01777402;272.0096;1.141963
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_057.jpg;15;1;0;3.174152;101.7875;184.2664;0.0171224;273.4694;1.141648
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_107.jpg;15;1;0;3.210046;101.809;184.0759;0.01287982;275.6675;1.142568
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_157.jpg;15;1;0;3.233335;101.8275;183.9482;0.01273778;277.1367;1.146078
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_207.jpg;15;1;0;3.267249;101.8615;183.7558;0.01741829;279.3472;1.149572
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_257.jpg;15;1;0;3.290138;101.8883;183.6273;0.01752118;280.8296;1.149868
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_307.jpg;15;1;0;3.324761;101.935;183.4342;0.01261034;283.0599;1.148461
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_357.jpg;15;1;0;3.347893;101.9706;183.3054;0.01274962;284.5477;1.153465
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_406.jpg;15;1;0;3.380863;102.0304;183.1123;0.01755704;286.79;1.152432
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_457.jpg;15;1;0;3.403222;102.0746;182.9839;0.01759303;288.292;1.150885
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_507.jpg;-15;1;0;3.436987;102.1443;182.7909;0.006018184;290.0558;1.074671
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_554.jpg;-15;1;0;3.443015;102.1845;182.6591;359.9844;289.5017;0.8371312
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_603.jpg;-15;1;0;3.468611;102.2225;182.5255;359.9839;288.3227;0.5460387
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_653.jpg;-15;1;0;3.489355;102.2752;182.3213;0.0461992;286.1723;0.01959689
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_703.jpg;-15;1;0;3.520212;102.3069;182.1827;0.1307532;284.65;359.6062
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_754.jpg;-15;1;0;3.540374;102.3495;181.9732;0.2327251;282.3603;358.9914
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_803.jpg;-15;1;0;3.563176;102.3756;181.8338;0.2296722;280.8508;358.6553
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_853.jpg;-15;1;0;3.56998;102.4113;181.6262;0.0850127;278.7902;358.3381
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_903.jpg;-15;1;0;3.577891;102.4412;181.4177;359.9183;276.8843;358.2045
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_50_953.jpg;15;1;0;3.576272;102.4657;181.277;359.9034;276.6106;358.4049
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_003.jpg;15;1;0;3.578615;102.4941;181.1355;359.9403;277.1504;358.826
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_053.jpg;15;1;0;3.666701;102.5382;180.916;0.1140818;278.5702;359.5038
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_103.jpg;15;1;0;3.696239;102.5695;180.769;0.2509053;279.9608;359.9563
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_153.jpg;15;1;0;3.716321;102.6204;180.549;0.4180728;282.2093;0.6105843
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_203.jpg;15;1;0;3.744515;102.677;180.3311;0.4850353;284.5376;1.210713
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_254.jpg;15;1;0;3.756453;102.7169;180.1877;0.4396338;286.0256;1.519802
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_303.jpg;15;1;0;3.765648;102.7802;179.9759;0.2257992;288.0587;1.819087
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_353.jpg;15;1;0;3.770331;102.8256;179.8372;359.9892;289.3314;1.929756
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_403.jpg;15;1;0;3.776198;102.8996;179.627;359.8372;291.1535;1.899793
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_453.jpg;15;1;0;3.779365;102.9537;179.4862;359.8533;292.3943;1.799219
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_507.jpg;15;1;0;3.785847;103.042;179.2749;0.01745009;294.3203;1.539832
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_556.jpg;15;1;0;3.79196;103.1036;179.1368;0.02037384;295.6068;1.231158
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_607.jpg;15;1;0;3.90348;103.2126;178.9302;0.08695428;298.4377;0.9969819
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_656.jpg;15;1;0;3.926405;103.2935;178.795;0.1325535;300.1382;0.9975144
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_707.jpg;15;1;0;3.959016;103.4218;178.5956;0.1496397;302.5944;1.086516
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_756.jpg;-15;1;0;3.966392;103.502;178.4598;0.08065386;302.7566;0.944351
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_806.jpg;-15;1;0;3.995741;103.6195;178.2514;0.01778229;301.3253;0.6331888
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_856.jpg;-15;1;0;4.015477;103.6958;178.1096;0.01412765;299.9739;0.3599685
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_906.jpg;-15;1;0;4.045586;103.8058;177.8918;0.07306155;297.7544;359.8341
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_51_957.jpg;-15;1;0;4.064932;103.8754;177.7432;0.1540564;296.2234;359.4063
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_007.jpg;-15;1;0;4.093492;103.9752;177.5188;0.1888841;293.9669;358.8201
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_057.jpg;-15;1;0;4.106953;104.0391;177.3688;0.1509556;292.5237;358.5046
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_106.jpg;-15;1;0;4.115301;104.1303;177.1443;359.952;290.5403;358.2018
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_157.jpg;-15;1;0;4.119181;104.1883;176.9922;359.8794;289.2989;358.1022
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_206.jpg;-15;1;0;4.121963;104.2712;176.7584;359.9878;287.4397;358.1315
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_257.jpg;-15;1;0;4.124397;104.3221;176.6011;0.04222108;286.1712;358.2259
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_306.jpg;-15;1;0;4.133207;104.3915;176.3653;359.9652;284.2959;358.5007
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_357.jpg;-15;1;0;4.138809;104.4331;176.2036;0.02300685;282.8633;358.7255
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_406.jpg;15;1;0;4.239675;104.4885;175.9557;0.09049892;280.8055;359.0556
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_457.jpg;15;1;0;4.249429;104.5282;175.7894;0.1305037;281.1781;359.3343
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_507.jpg;15;1;0;4.275028;104.592;175.5388;0.2224994;282.8483;359.8126
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_554.jpg;15;1;0;4.294306;104.6383;175.3714;0.3152649;284.2449;0.1872688
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_603.jpg;15;1;0;4.322916;104.7134;175.1214;0.4309267;286.4509;0.7754227
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_654.jpg;15;1;0;4.341019;104.7667;174.9561;0.4519253;287.9673;1.144233
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_704.jpg;15;1;0;4.357063;104.8499;174.7114;0.3416041;290.1431;1.562435
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_754.jpg;15;1;0;4.362411;104.9078;174.5507;0.1707913;291.4558;1.738304
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_804.jpg;15;1;0;4.368118;104.9999;174.3123;359.8541;293.2776;1.845274
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_854.jpg;15;1;0;4.370687;105.0658;174.1527;359.7692;294.4374;1.818541
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_904.jpg;15;1;0;4.37309;105.1727;173.9134;359.8065;296.2305;1.693461
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_52_954.jpg;15;1;0;4.375922;105.2491;173.7537;359.9515;297.4761;1.520725
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_004.jpg;15;1;0;4.38296;105.3723;173.5169;0.134962;299.6955;1.180405
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_054.jpg;15;1;0;4.476433;105.4631;173.3616;0.2151885;301.6226;1.055886
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_104.jpg;-15;1;0;4.500522;105.6012;173.1303;0.1911628;303.024;0.8201849
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_153.jpg;-15;1;0;4.519397;105.6923;172.9739;0.1822339;302.3979;0.6239455
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_204.jpg;-15;1;0;4.547449;105.8271;172.7356;0.2143364;300.6649;0.2679398
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_259.jpg;-15;1;0;4.566962;105.9143;172.5736;0.2691424;299.2924;359.9612
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_310.jpg;-15;1;0;4.595448;106.04;172.3268;0.3494084;297.1404;359.4349
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_359.jpg;-15;1;0;4.614257;106.12;172.1602;0.3753878;295.6948;359.0657
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_410.jpg;-15;1;0;4.634839;106.2351;171.9096;0.2949198;293.5125;358.5958
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_460.jpg;-15;1;0;4.64111;106.3088;171.7428;0.1462035;292.2017;358.3918
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_506.jpg;-15;1;0;4.646982;106.4141;171.4911;359.8601;290.4109;358.2495
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_553.jpg;-15;1;0;4.649203;106.4815;171.3197;359.7919;289.2785;358.2504
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_603.jpg;-15;1;0;4.650886;106.5459;171.1453;359.8214;288.1262;358.3081
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_653.jpg;-15;1;0;4.653166;106.6362;170.8784;0.01422527;286.3291;358.4785
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_703.jpg;-15;1;0;4.660203;106.6922;170.7008;0.03115248;285.1378;358.7284
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_753.jpg;-15;1;0;4.74563;106.7637;170.4273;0.04277501;282.7478;358.947
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_803.jpg;-15;1;0;4.776546;106.802;170.2404;0.06600441;281.126;358.9068
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_856.jpg;-15;1;0;4.793782;106.8516;169.9589;0.01440766;278.8311;358.8094
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_906.jpg;15;1;0;4.821116;106.9045;169.6763;359.9237;278.3968;358.9738
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_53_956.jpg;15;1;0;4.838914;106.9413;169.4859;359.919;279.1031;359.1362
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_006.jpg;15;1;0;4.867177;107.0007;169.1989;359.9545;280.7855;359.4556
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_056.jpg;15;1;0;4.886362;107.0444;169.0069;0.0141835;282.0949;359.7471
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_106.jpg;15;1;0;4.913917;107.1178;168.7188;0.1568399;284.1697;0.3158873
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_156.jpg;15;1;0;4.931219;107.1714;168.5274;0.2466801;285.5657;0.739252
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_206.jpg;15;1;0;4.95588;107.2565;168.2426;0.2884539;287.6625;1.322229
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_256.jpg;15;1;0;4.964164;107.3152;168.0548;0.2244546;288.9581;1.605036
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_306.jpg;15;1;0;4.970364;107.4075;167.7769;359.9808;290.7271;1.883525
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_355.jpg;15;1;0;4.973142;107.4733;167.5917;359.8811;291.8162;1.976878
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_406.jpg;15;1;0;4.974445;107.5791;167.3123;359.959;293.4336;1.939145
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_456.jpg;15;1;0;4.975789;107.6545;167.1273;0.03267862;294.5347;1.848656
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_503.jpg;15;1;0;4.98206;107.7325;166.9454;359.9876;295.6367;1.690897
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_553.jpg;15;1;0;4.986296;107.8569;166.6734;0.01941263;297.2603;1.326859
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_603.jpg;15;1;0;5.078161;107.996;166.405;0.09679953;299.57;1.058543
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_654.jpg;-15;1;0;5.00662;108.0899;166.2272;0.1453526;300.0277;0.876677
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_704.jpg;-15;1;0;5.009377;108.2299;165.959;0.2386757;299.0891;0.5860437
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_754.jpg;-15;1;0;5.010033;108.3214;165.7788;0.3243671;298.0001;0.3515479
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_804.jpg;-15;1;0;5.004769;108.4534;165.5052;0.497168;296.0557;359.8871
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_853.jpg;-15;1;0;5.00934;108.5372;165.3214;0.5988706;294.701;359.536
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_904.jpg;-15;1;0;5.008582;108.6571;165.0451;0.668963;292.6208;359.0225
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_54_953.jpg;-15;1;0;5.00652;108.7327;164.8611;0.622756;291.1619;358.7156
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_004.jpg;-15;1;0;5.002923;108.8407;164.5862;0.4053679;289.2045;358.4001
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_054.jpg;-15;1;0;5.002033;108.9083;164.4032;0.1623009;288.0348;358.2731
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_104.jpg;-15;1;0;5.001517;109.0039;164.1258;359.8308;286.4301;358.208
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_154.jpg;-15;1;0;5.00054;109.0647;163.9368;359.7748;285.3856;358.2754
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_204.jpg;-15;1;0;5.000998;109.15;163.6479;359.8861;283.775;358.5045
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_254.jpg;-15;1;0;5.001306;109.2024;163.4527;0.02109565;282.6698;358.7148
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_304.jpg;-15;1;0;5.081857;109.2694;163.1561;0.1952564;280.3209;358.967
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_354.jpg;-15;1;0;5.010493;109.3047;162.9582;0.2595067;278.543;359.0153
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_404.jpg;15;1;0;5.003816;109.354;162.6626;0.2271475;277.1492;359.1215
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_453.jpg;15;1;0;5.010087;109.3878;162.4655;0.1991494;277.5836;359.2292
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_504.jpg;15;1;0;5.01018;109.4409;162.1691;0.2054814;279.0503;359.4345
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_557.jpg;15;1;0;5.010221;109.4799;161.9713;0.24957;280.2897;359.6465
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_608.jpg;15;1;0;5.00943;109.5451;161.6759;0.3582258;282.2954;0.08700041
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_657.jpg;15;1;0;5.009315;109.5932;161.4802;0.4294398;283.6634;0.4412685
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_707.jpg;15;1;0;5.009065;109.6711;161.1897;0.4771449;285.7273;0.9841174
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_757.jpg;15;1;0;5.006517;109.7262;160.9986;0.4311151;287.1512;1.312563
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_807.jpg;15;1;0;5.002681;109.812;160.716;0.2177704;289.0629;1.648722
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_857.jpg;15;1;0;5.001815;109.8725;160.5304;359.9796;290.2116;1.786002
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_907.jpg;15;1;0;5.000442;109.9697;160.2502;359.8304;291.8051;1.807588
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_55_957.jpg;15;1;0;5.000594;110.0397;160.063;359.8517;292.8772;1.753638
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_56_007.jpg;15;1;0;5.001122;110.1526;159.7826;0.0276937;294.537;1.57968
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_56_057.jpg;15;1;0;5.002153;110.231;159.5989;0.02707338;295.6404;1.339947
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_56_107.jpg;-15;1;0;5.075583;110.3539;159.3231;0.03537507;296.7593;0.9192942
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_56_157.jpg;-15;1;0;5.009216;110.4366;159.1393;0.08698515;296.3202;0.6556221
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_56_207.jpg;-15;1;0;5.009936;110.559;158.862;0.2098174;294.8092;0.2289446
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_56_257.jpg;-15;1;0;5.004956;110.6377;158.6756;0.3185121;293.5535;359.8976
